comment,sentiment_score
知道大家观点不一样，有人喜欢有人不喜欢也很正常，但某些人恶意地谩骂侮辱是几个意思？都不容易，6年的努力，却被你们骂的狗血喷头，你们还有人性吗？请尊重别人的劳动成果好吗？没人逼着你喜欢电影，众口难调，但嘴巴放干净点谢谢了,0.455203425
看了，还不错！就是现场打鼾有点吵,0.793060632
????,0.5
还行呀我觉得挺好看,0.934617534
省钱吃点好吃哒不好么,0.132411459
该说不说，鹿晗歌唱的还行,0.496046023
唉，估计钱都用来请主演了，剩下的一部分给几个大镜头特效制作，于是所有的细节全呵呵了~,0.771380016
听说很烂,0.221447772
还在炒呢，肯定是不会看的,0.307528218
不看电影,0.733346121
好像都说不咋滴,0.210547939
其实还好吧没有那么惨,0.806734076
朋友是鹿晗粉丝，她看过了说不推荐大家看,0.929175554
111,0.25
没看,0.412574327
牛逼,0.692378612
看大家说很烂，我就放心了,0.307381332
粉丝呢？？,0.318400227
第六张海报.....鹿晗是要发新歌了吗..,0.044333836
和逐梦演艺圈比，哪个评分高,0.869263242
没有那么差劲,0.108910891
豆瓣现在3.3了,0.961906829
路人，真的觉得还行，没有那么差啊。。口碑真的都是一边倒。,0.150202139
巨巨巨辣鸡，有这几十块钱去买杯奶茶吧疯狂加小料的那种,0.114056162
豆瓣也许会冤枉一部好电影，但绝对不会放过一部烂电影,0.995644971
说没那么差的。那你们到底推荐大家去看嘛？？哪吒跟这个选哪个？？,0.010640228
这小伙子脸就不适合银幕，适合当别人爱豆,0.734636856
名字取得不好，反正不管是什么题材的电影，我一听这名字就感觉没有想看的欲望,0.722369407
说句客观的，本人30年科幻电影迷，去看了，作为科幻电影基调都错了。我从未看过一部末世科幻电影画面如此干净，干净的就像偶像剧。剩下不想说了。如果不打着科幻电影的旗号就行了,0.999999744
小鲜肉+质量片=相对客观评价小鲜肉+烂片=疯狂差评,0.021109622
流量明星带流量的想法也是会被打脸的,0.560872049
选错人了,0.717608675
我老妹看了说好难看,0.313602128
科幻片还用这种手机吧,0.821058433
下午去看，我要看看到底有多烂。,0.487777462
都说烂，就饭圈母狗还在洗,0.68621798
鹿晗的粉丝不是很多的吗？,0.64550989
我觉挺好的啊,0.880165682
周五看得，真心话，很多逻辑问题、演技问题。,0.97173042
还好我闲的没事去看了鼠胆英雄，虽然也没啥逻辑，至少挺搞笑的,0.987046743
客观评价，单纯说科幻的部分，看完后觉得没有流浪地球好看，还有一点爱情的部分，有的地方挺感人，看完后我问了我妹，她评价9.多，我问为什么，她说就那个感人的点触动到了她，我说我评价7分，然后把我的理由告诉了她。果然每个人都有每个人的看法。但我不会推荐朋友去。以上只是个人观点。,0.999999962
好不好，坏不坏自己家的自己担，用不着外人来指着鼻子骂,0.199921512
我去看过了，很不错的不至于说是烂片,0.917002942
这么说吧，主题是外星人入侵地球，人类反击的题材，全剧除了看到外星人统一式机器人（还不分兵种），外星人长啥样都懒得想了,0.989776556
就这第六张图我以为在拍偶像剧旁边打个世界末日真的很违和,0.999092772
看过了路人真的难看看的时候想睡觉剧情太烂最后你一个人就能打败外星人那其他人就做个后勤呗关键是那么大爆炸你还不死活下来还不成个植物人那你真是神人还有那个留遗物的本人才能打开那还有什么可留得.....那天晚上本来要看使徒行者的因为太晚没有去算我倒霉,1.34693E-05
江南老贼情怀粉，之前蛮期待的，看完失望的一匹,0.996269416
看过的表示真的一般，剧情不合逻辑的点太多了，看的过程就忍不住一直在吐槽,0.921245366
还没看完导演的话的时候我就哭了，放声大哭！导演太不容易了，鹿晗太不容易了！你们受到的攻击最多！太难受了，太委屈了，说电影好看就会被攻击，电影虽然称不上完美，但真的挺好看的，也绝不是烂片！可是要怎么样才能让大家相信我们说得都是肺腑之言啊？！舆论太可怕了，说没人操纵，可能吗？？,0.536548959
嗯去看了，感觉并没有微博上说的这么烂，纯路人不是粉丝,0.250538354
我觉得也没有那么差啊，不知道是怎么评论的,0.047525291
去看的表示，煎熬，节奏慢，口型对不上，很尴尬,0.284883517
事实证明小鲜肉维持不了高票房！还的老戏骨！中国高票房电影有几个是小鲜肉铁打的主演？没有,0.999795655
非常好看，推荐你们都看看，毕竟冤枉钱不能我一个人花了,0.356557565
鹿晗捍卫了自己的发型,0.686440323
看了那张集体合影，男主坐C位。就知道这注定是一个有问题的片子,0.902509756
我一看鹿晗主演，就知道是烂片，留着钱看其他电影！,0.79816236
不看.不喷...坐等渣渣辉,0.016926799
鹿晗作为曾经顶级流量，现在票房惨败，也证明了一件事，流量已经扛不起票房了,0.81203054
其实还可以，就是台词有些尴尬，但是特效很不错，挺有代入感的，而且小鹿的演技比之前的真的有所提高，如果单说影片，10分满分我还是愿意给6分的,0.980622821
主要选主角选错了那么多人不选偏偏选了lunhan,0.897366969
六元一星评分了解一下,0.075725014
把钱都花在清流量明星上了吧,0.317578535
我昨天看哪吒，看完厕所里听见有人说他看堡垒睡着了，而且只有稀稀拉拉几个人看。,0.569984682
这么说吧，目前的中国电影市场，任何一部好片子都不会埋没，或是好票房，或是好口碑……这么说你们懂吧？,0.998047234
说实话有鹿晗的基本看得想法也没有,0.946364749
猫眼评分6.0,0.328901257
哈哈哈哈哈哈哈那些主演的粉丝和在网上说这电影不烂的那一群人呢？？？这种需要他们的时候咋都不见了啊？？？,0.07739257
说真的，看了真的不怎么样！继续加油吧！,0.830790323
今天是11号早上，还不够三天,0.050126326
纯路人，和表弟一起看的，从头吐槽到尾,0.35854614
如果能够把刘海剪了，可能会好些,0.954558195
去看吧不能我一个人花冤枉钱！,0.07651555
说句笑话：有个一本正经的导演六年拍了一部杰作！,0.854688345
效果还行，情节有点烂,0.953535663
其实也不是什么问题，就是大众对于鲜肉经济的一种抵触罢了,0.707299023
我来吃吃瓜顺便对这电影更好奇了等回头我在优酷上看看到底有多烂,0.997865509
你要是在流浪地球先上映绝对没有这么惨，关键小破球树立了中国科幻电影的新标杆，你没达到及格线，谁会去看,0.999748918
好电影需要好剧本跟演员去演，而不是明星，想要靠流量星来撑场子注定的了,0.999963379
只能说鹿晗已不是顶流了，最起码带不动电影,0.187990122
6.6?不是6.0吗,0.321936842
哈哈哈哈笑死了,0.710994157
鹿晗要是把头发剃了，估计评价不会这么惨了，不要再说什么大学生人设了，大学生就不能剃头发了,0.888704562
看演员就知道了,0.95058156
这种片男主角首先应该是个阳刚的男人吧？,0.859871053
特效还是不错的，演技稍微有点生涩无所谓，年轻演员慢慢进步。主要是结尾！把观众当傻子么？都“向我开炮”，天地都快毁灭了，我晗哥还活着？还毫发无伤的活着？仿佛在逗我,0.99999989
他的粉丝呢,0.714285714
相信我，如果不是粉丝空瓶，会更低的江南粉丝早就炸了,0.716330311
见鬼最烂的片没有之一。,0.02799513
原著党表示不爽,0.486473219
看到时鹿晗演的就不想看跟ab一样不知道为什么，也搞不懂还有导演请他们不管是剧还是电影都反感,0.519947127
我感觉不能纯怪主演，电影本身拍的就不怎样，然后小说本身也有bug,0.491143526
惨的一批,0.567010878
纯路人，真没有必要这么黑，没有意思,0.537137923
MC鹿晗，好好唱你的歌别进影视圈了。你对现在中国人民的观赏能力可能有什么误解？,0.982914881
鹿晗这种小情小爱的电影，哎,0.835881939
不是真的这么惨，实际上比网上描述的还惨！,0.686145971
剧照的帽子居然还没有这个合照的帽子压的低,0.551256124
头一次看电影睡着了,0.606681629
emmm看得出来……现在群众对流量已经不买账了,0.090151148
我的天，我以为是爱情电影，原来是拯救地球,0.999352618
军人留着一头长发糊弄谁呢？台词尴尬，演技还行，没有我想象的那么差，特效中规中矩，豆瓣3.几确实有点低给个5.8差不多,0.999289205
挺好看的，建议大家观看，毕竟冤枉钱不能我一个人花,0.525714755
真的难看，没有恶意给低分,0.094430385
看了，不是很想说了，大家可以去看，然后就有机会体验到我这种前两天和朋友开语音骂它然后现在平平淡淡才是真的心情，期望不要太高,0.473569962
不评论。这样的演员，反正免费也不看。,0.61991311
确确实实这部电影很烂,0.569311928
关键最后可以消灭外星母舰的大炮瞄准向鹿晗开炮，母舰都完了，鹿晗完好无损还活着，一个人都打不死，还世界上最先进，还能消灭外星母舰和捕食者吗？,0.91255393
很多粉丝还没去看就受到你们嘲讽而动摇了没去看，还有的比如我是这两天确实没时间去看，但是我是必定会去看的,0.992529208
我看过了，觉得还可以啊,0.634048304
",",0.526232782
鹿晗谈恋爱了之后流量真的不比以前了…,0.481670293
我相信了淘票票的点映评论才去看的,0.738168118
就不是很烂，但烂得很平庸能理解吗？,0.115877575
个人感觉还是有点可惜,0.55690352
他可能真的糊了,0.436033976
特效还可以，剧情真的一言难尽，就虽然国外的科幻片很多也是大制作场面撑起来的，剧情也没有很饱满，但是上海堡垒的剧情真的,0.998239998
其实我觉得还不错吖，不过票房太惨淡了叭,0.204967004
还真拿流量跟我坤坤比,0.500750991
小鲜肉电影已经过时了,0.777202376
豆瓣评分对得起这电影,0.987103335
批着科幻片外套的暗恋剧,0.989857311
看的时候时刻想拿出手机玩一会，画面不清楚，特效看的也不清楚，剧情更别说了，浪费钱，我很后悔，虽然我挺喜欢鹿晗和舒淇，但是作为电影，真的差太多,0.161129519
垃圾电影，退票,0.087499063
6.6咋了，我寻思逐梦演艺圈猫眼评分还6.7呢,0.962611886
我只是个人看法，非黑！上海堡垒上映，可是最近上海在受台风侵袭呀！看电影的钱我们能不能拿来救救他们啊！！！！,0.529302961
看到有鹿晗不想看了，百分百的烂，鹿晗有演技这种东西？,0.515432906
已经3.3了,0.75
鹿晗不愿意为角色做造型改变？,0.98465024
粉丝清醒一点吧上海堡垒现在这个分数不是因为观众对鹿晗的偏见是因为电影的整体质量这世上几乎没有演员的履历表里没有烂片啊,0.99989506
中国科幻电影不被支持么？就支持国外的么？咋们国的电影圈就这么小？,0.976475024
昨天看了，剧情开始就不怎么样，就是抢仙藤，外星人就出来，打死，后来队员牺牲，感觉很苍白！,0.882382752
.,0.526232782
真的很烂，跟小孩过家家似得，3分都给多了。。。,0.366448173
我只看了十分钟，便从观影厅走了出来,0.719094748
看剧照就像烂片，鹿晗的偶像包袱放不下啊,0.985342364
